"Zone","Hospital","Type","Date","Measure Name","Actual","CTAS"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-07-01","Emergency Visits CTAS","86","4"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-07-01","Emergency Visits CTAS","23","3"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-07-01","Emergency Visits CTAS","3","2"
"Eastern","Cape Breton Regional Hospice","Hospice","2022-07-01","Discharges","1",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2022-07-01","Admits","15",
"Western","Digby General Hospital","Community Hospital","2022-07-01","Emergency Visits","1,287",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","1","Blank"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","131","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","996","4"
"Western","Annapolis Community Health Centre","Community Hospital","2022-07-01","Emergency Visits","3",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","700","3"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","10","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","209","2"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-07-01","Emergency Visits","835",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-07-01","Surgical Cases","554",
"Western","Annapolis Community Health Centre","Community Hospital","2022-07-01","Admits","4",
"IWK","IWK Health Centre","Tertiary Hospital","2022-07-01","Admits","1,523",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","707","2"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-07-01","Emergency Visits","433",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-07-01","Emergency Visits CTAS","12","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-07-01","Emergency Visits","2,047",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-07-01","Admits","17",
"Central","QEII","Tertiary Hospital","2022-07-01","Emergency Visits","6,337",
"Western","Roseway Hospital","Community Hospital","2022-07-01","Admits","11",
"Western","South Shore Regional Hospital","Regional Hospital","2022-07-01","Emergency Visits CTAS","14","1"
"Western","South Shore Regional Hospital","Regional Hospital","2022-07-01","Emergency Visits CTAS","316","2"
"Western","South Shore Regional Hospital","Regional Hospital","2022-07-01","Emergency Visits CTAS","1,001","3"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-07-01","Emergency Visits","2,857",
"Western","South Shore Regional Hospital","Regional Hospital","2022-07-01","Emergency Visits CTAS","633","4"
"Western","South Shore Regional Hospital","Regional Hospital","2022-07-01","Emergency Visits CTAS","18","5"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-07-01","Emergency Visits","629",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Discharges","3",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","5","2"
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","100",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Emergency Visits","271",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","769",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","7","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Admits","171",
"Central","QEII","Tertiary Hospital","2022-06-01","Admits","2,210",
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Emergency Visits","2,315",
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","482","3"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits","2,486",
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","587","4"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Admits","16",
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","51","5"
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","65","2"
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","231","3"
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","568","4"
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","114","5"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","74",
"Western","Queens General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","63","2"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Discharges","15",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","59","5"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","723","4"
"Western","Queens General Hospital","Community Hospital","2022-06-01","Admits","45",
"Northern","South Cumberland Community Care Centre","Community Hospital","2022-06-01","Discharges","1",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Admits","10",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","827","3"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","187","2"
"Central","Nova Scotia Hospital","Tertiary Hospital","2022-06-01","Discharges","66",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2022-06-01","Discharges","24",
"Eastern","Cape Breton Regional Hospice","Hospice","2022-06-01","Discharges","2",
"Western","Queens General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","304","3"
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Surgical Cases","2,340",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Discharges","61",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","4","1"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","740",
"Western","Queens General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","584","4"
"Western","Queens General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","43","5"
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Surgical Cases","588",
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","35","5"
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","953","4"
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,707","3"
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,309","2"
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","25","1"
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","1,681","4"
"Central","QEII","Tertiary Hospital","2022-06-01","Discharges","2,246",
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","586","4"
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Discharges","42",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Discharges","9",
"Western","Roseway Hospital","Community Hospital","2022-06-01","Emergency Visits","786",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Surgical Cases","88",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Surgical Cases","668",
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Discharges","6",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","1","Blank"
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","867","3"
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Emergency Visits","4,029",
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Surgical Cases","428",
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits","4,453",
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Surgical Cases","1,260",
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","11","2"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Discharges","34",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Admits","9",
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","105","3"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","248",
"Central","QEII","Tertiary Hospital","2022-06-01","Emergency Visits","6,353",
"Western","Digby General Hospital","Community Hospital","2022-06-01","Discharges","39",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2022-06-01","Admits","24",
"Western","Digby General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","204","5"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Admits","627",
"Western","Digby General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","562","4"
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","93","3"
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","280","4"
"Western","Digby General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","325","3"
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Discharges","26",
"Western","Digby General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","68","2"
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","187","5"
"Western","Digby General Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","1","1"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","15","Blank"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","75","5"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","16","5"
"Western","Digby General Hospital","Community Hospital","2022-06-01","Emergency Visits","1,160",
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Discharges","438",
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Emergency Visits CTAS","56","5"
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Admits","46",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Admits","3",
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","5","1"
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","264","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Discharges","307",
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","26","5"
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Surgical Cases","204",
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","22","1"
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","1,258","3"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","165","5"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","1","1"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","29","2"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","104","3"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","175","4"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","22","5"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","1","Blank"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","162","4"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","84","3"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","5","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","170","2"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","666","3"
"Central","QEII","Tertiary Hospital","2022-06-01","Surgical Cases","4,704",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Admits","2",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,060","4"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","136","5"
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Emergency Visits CTAS","753","4"
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,685","3"
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,139","2"
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","1","1"
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","65","2"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","493","4"
"Western","Roseway Hospital","Community Hospital","2022-06-01","Admits","17",
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","982","3"
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","382","2"
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","15","1"
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","824","4"
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","112","5"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","977",
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Admits","22",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","73","3"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","11","1"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","403","4"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","228","3"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","9","2"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Discharges","634",
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Discharges","229",
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Discharges","49",
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","6","1"
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","709","2"
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Emergency Visits CTAS","44","1"
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","1,993","3"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","2","Blank"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Admits","12",
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Emergency Visits","571",
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","1,636","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","62","5"
"Western","Queens General Hospital","Community Hospital","2022-06-01","Discharges","48",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","657","2"
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","107","5"
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Admits","235",
"Central","Cobequid Community Health Centre","Community Hospital","2022-06-01","Emergency Visits CTAS","2","Blank"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","163",
"Western","Roseway Hospital","Community Hospital","2022-06-01","Discharges","18",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","48","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","50","5"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","9","2"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Discharges","14",
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Discharges","425",
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","41","5"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Discharges","447",
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Discharges","1,510",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","2","2"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","71","3"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","329","4"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","145","5"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","6","Blank"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","5","2"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,500","4"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,620","3"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Discharges","2",
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Admits","1,061",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Surgical Cases","162",
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Admits","428",
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Admits","19",
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","7","1"
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","6","2"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Emergency Visits","332",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits","1,800",
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","978",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Surgical Cases","616",
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Admits","40",
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","76","Blank"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Discharges","177",
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","919","2"
"Central","QEII","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","2,174","2"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","46","3"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Admits","27",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","300","3"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","4","Blank"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","564","4"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","88","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","21","5"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","729","2"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","163","5"
"Central","QEII","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","78","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-06-01","Emergency Visits","2,038",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","817","4"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","172",
"Central","QEII","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","3,169","3"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Admits","245",
"Northern","South Cumberland Community Care Centre","Community Hospital","2022-06-01","Admits","1",
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","2","Blank"
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Discharges","1,071",
"Central","QEII","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","121","1"
"Central","QEII","Tertiary Hospital","2022-06-01","Emergency Visits CTAS","811","4"
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Emergency Visits","499",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,353","3"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Admits","435",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-06-01","Emergency Visits","2,902",
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","424","4"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","49","2"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Discharges","18",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","9","Blank"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-06-01","Admits","15",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","570",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2022-06-01","Admits","19",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","60","4"
"Western","Digby General Hospital","Community Hospital","2022-06-01","Admits","36",
"Central","Nova Scotia Hospital","Tertiary Hospital","2022-06-01","Admits","65",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","97","5"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","97","5"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","170","3"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","1","1"
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Emergency Visits","3,997",
"Western","South Shore Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits","1,749",
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Admits","1,520",
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-06-01","Surgical Cases","386",
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","73","5"
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","833","4"
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","442","3"
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","168","2"
"Western","Roseway Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","58","5"
"Western","Roseway Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","460","4"
"Western","Roseway Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","235","3"
"Western","Roseway Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","33","2"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","244","4"
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","4","Blank"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Discharges","5",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Admits","25",
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Emergency Visits","1,520",
"Central","Hants Community Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","4","1"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","1","Blank"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","99","4"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","4","2"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","1","Blank"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","17","5"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","38","4"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","14","3"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","12","Blank"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","10","5"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","86","4"
"Western","Queens General Hospital","Community Hospital","2022-06-01","Emergency Visits","994",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Admits","4",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","23","3"
"Western","Valley Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits","4,019",
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","68","5"
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","41","2"
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","247","4"
"IWK","IWK Health Centre","Tertiary Hospital","2022-06-01","Surgical Cases","3,012",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-06-01","Admits","54",
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","5","Blank"
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","138","3"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Discharges","12",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","46","3"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-06-01","Discharges","24",
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Admits","321",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","9","2"
"Western","Annapolis Community Health Centre","Community Hospital","2022-06-01","Admits","6",
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","481","4"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","1,299","3"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","625","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-06-01","Emergency Visits CTAS","31","1"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","1","2"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Admits","5",
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Admits","435",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","33","3"
